Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-02-24,08:50:00,86.8,86.9,86.8,86.85,331000,0
2017-02-24,08:55:00,86.85,86.85,86.6,86.65,737100,0
2017-02-24,09:00:00,86.65,86.7,86.5,86.5,2027457,0
2017-02-27,02:35:00,87,87.1,86.75,86.75,425100,0
2017-02-27,02:40:00,86.75,86.8,86.65,86.7,104300,0
2017-02-27,02:45:00,86.7,86.85,86.7,86.8,128516,0
2017-02-27,02:50:00,86.8,87.05,86.8,86.95,216500,0
2017-02-27,02:55:00,86.95,87.05,86.9,87.05,161500,0
2017-02-27,03:00:00,87.05,87.2,87,87.05,311545,0
2017-02-27,03:05:00,87.05,87.1,87.05,87.1,71500,0
2017-02-27,03:10:00,87.1,87.15,87.05,87.05,165000,0
2017-02-27,03:15:00,87.05,87.2,87,87.15,185500,0
2017-02-27,03:20:00,87.15,87.2,87.1,87.2,101000,0
2017-02-27,03:25:00,87.2,87.2,87.15,87.2,114500,0
2017-02-27,03:30:00,87.2,87.2,87.05,87.1,126000,0
2017-02-27,03:35:00,87.1,87.15,87,87.05,145000,0
2017-02-27,03:40:00,87.05,87.1,87.05,87.05,50500,0
2017-02-27,03:45:00,87.05,87.25,87.05,87.25,203000,0
2017-02-27,03:50:00,87.25,87.3,87.2,87.25,208500,0
2017-02-27,03:55:00,87.25,87.3,87.2,87.2,170000,0
2017-02-27,04:00:00,87.2,87.3,87.15,87.3,160000,0
2017-02-27,04:05:00,87.3,87.3,87.2,87.3,241500,0
2017-02-27,04:10:00,87.3,87.4,87.25,87.35,422248,0
2017-02-27,04:15:00,87.35,87.4,87.2,87.25,348500,0
2017-02-27,04:20:00,87.25,87.3,87.15,87.15,230000,0
2017-02-27,04:25:00,87.15,87.2,87.1,87.15,183000,0
2017-02-27,04:30:00,87.15,87.2,87.1,87.15,159500,0
2017-02-27,04:35:00,87.15,87.2,87.15,87.2,153000,0
2017-02-27,04:40:00,87.2,87.2,87.05,87.1,260670,0
2017-02-27,04:45:00,87.1,87.25,87.1,87.15,172000,0
2017-02-27,04:50:00,87.15,87.25,87.15,87.15,158500,0
2017-02-27,04:55:00,87.15,87.25,87.1,87.25,176000,0
2017-02-27,05:00:00,87.25,87.25,87.2,87.2,44000,0
2017-02-27,06:05:00,87.2,87.2,87.1,87.15,111470,0
2017-02-27,06:10:00,87.15,87.15,87.05,87.05,26000,0
2017-02-27,06:15:00,87.05,87.1,87.05,87.1,34267,0
2017-02-27,06:20:00,87.1,87.1,87,87,33000,0
2017-02-27,06:25:00,87,87.1,86.95,87.05,249500,0
2017-02-27,06:30:00,87.05,87.05,86.95,86.95,216500,0
2017-02-27,06:35:00,86.95,87,86.9,86.9,47000,0
2017-02-27,06:40:00,86.9,87.05,86.9,86.9,120500,0
2017-02-27,06:45:00,86.9,87,86.9,86.95,36000,0
2017-02-27,06:50:00,86.95,87,86.85,86.85,79000,0
2017-02-27,06:55:00,86.85,86.9,86.75,86.75,58500,0
2017-02-27,07:00:00,86.75,86.95,86.75,86.9,64000,0
2017-02-27,07:05:00,86.9,86.95,86.85,86.85,43000,0
2017-02-27,07:10:00,86.85,86.9,86.85,86.85,47500,0
2017-02-27,07:15:00,86.85,86.9,86.8,86.8,79000,0
2017-02-27,07:20:00,86.8,86.85,86.8,86.8,35000,0
2017-02-27,07:25:00,86.8,86.85,86.8,86.8,46000,0
2017-02-27,07:30:00,86.8,86.85,86.8,86.8,48000,0
2017-02-27,07:35:00,86.8,86.85,86.75,86.8,145000,0
2017-02-27,07:40:00,86.8,86.8,86.65,86.65,215000,0
2017-02-27,07:45:00,86.65,86.8,86.65,86.75,145500,0
2017-02-27,07:50:00,86.75,86.8,86.75,86.75,20500,0
2017-02-27,07:55:00,86.75,86.8,86.7,86.7,133000,0
2017-02-27,08:00:00,86.7,86.75,86.65,86.65,75500,0
2017-02-27,08:05:00,86.65,86.7,86.65,86.7,72000,0
2017-02-27,08:10:00,86.7,86.7,86.6,86.65,127000,0
2017-02-27,08:15:00,86.65,86.75,86.65,86.65,86000,0
2017-02-27,08:20:00,86.65,86.75,86.65,86.7,125000,0
2017-02-27,08:25:00,86.7,86.8,86.7,86.75,163500,0
2017-02-27,08:30:00,86.75,86.8,86.75,86.8,67000,0
2017-02-27,08:35:00,86.8,86.8,86.75,86.75,104000,0
2017-02-27,08:40:00,86.75,86.8,86.65,86.65,184503,0
2017-02-27,08:45:00,86.65,86.7,86.45,86.5,398500,0
2017-02-27,08:50:00,86.45,86.75,86.45,86.55,251500,0
2017-02-27,08:55:00,86.55,86.65,86.5,86.5,567500,0
2017-02-27,09:00:00,86.5,86.75,86.5,86.55,1634500,0
2017-02-28,02:35:00,86.75,87,86.6,87,432360,0
2017-02-28,02:40:00,87,87.1,86.95,87.05,95450,0
2017-02-28,02:45:00,87.05,87.15,86.9,87.15,222400,0
2017-02-28,02:50:00,87.15,87.25,87.05,87.15,203500,0
2017-02-28,02:55:00,87.15,87.25,87.1,87.2,197000,0
2017-02-28,03:00:00,87.2,87.25,87.15,87.2,722500,0
2017-02-28,03:05:00,87.2,87.25,87.1,87.2,164000,0
2017-02-28,03:10:00,87.2,87.25,87.05,87.15,267000,0
2017-02-28,03:15:00,87.15,87.2,87.05,87.1,361500,0
2017-02-28,03:20:00,87.1,87.15,87.1,87.15,118000,0
2017-02-28,03:25:00,87.15,87.2,87.15,87.15,141300,0
2017-02-28,03:30:00,87.15,87.15,87.1,87.1,47617,0
2017-02-28,03:35:00,87.1,87.15,86.8,86.8,160500,0
2017-02-28,03:40:00,86.8,87,86.8,86.85,110906,0
2017-02-28,03:45:00,86.85,86.95,86.8,86.95,100000,0
