Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-03-09,12:55:00,179.1,179.1,179.1,179.1,54,0
2017-03-09,13:00:00,179.15,179.15,179.15,179.15,70,0
2017-03-09,13:10:00,179.1,179.2,179,179,204,0
2017-03-09,13:15:00,179.1,179.1,179.1,179.1,23,0
2017-03-09,13:20:00,179.1,179.1,179,179,184,0
2017-03-09,13:25:00,179,179,179,179,95,0
2017-03-09,13:30:00,178.8,178.8,178.8,178.8,113,0
2017-03-09,13:45:00,178.25,178.25,178.2,178.2,93,0
2017-03-09,13:50:00,178.2,178.2,178.2,178.2,80,0
2017-03-09,13:55:00,178.2,178.2,178,178,162,0
2017-03-09,14:10:00,177.55,177.55,177.25,177.25,109,0
2017-03-09,14:15:00,177.25,177.25,176.65,176.65,114,0
2017-03-09,14:20:00,177,177,177,177,129,0
2017-03-09,14:25:00,176.95,177,176.95,177,19,0
2017-03-09,14:30:00,177,177,177,177,139,0
2017-03-09,14:35:00,177,177.3,177,177.3,10,0
2017-03-09,14:40:00,176.75,176.75,176.75,176.75,10,0
2017-03-09,14:45:00,176.7,176.7,176.7,176.7,80,0
2017-03-09,14:50:00,176.7,176.7,176.25,176.25,76,0
2017-03-09,14:55:00,176.25,176.25,176.2,176.2,15,0
2017-03-09,15:00:00,176.2,176.2,176.2,176.2,145,0
2017-03-09,15:05:00,176.15,176.15,176.15,176.15,8,0
2017-03-09,15:15:00,176.15,176.15,176.15,176.15,10,0
2017-03-09,15:20:00,176.2,176.45,176.2,176.45,116,0
2017-03-09,15:25:00,176.45,176.45,176.45,176.45,20,0
2017-03-09,15:30:00,176.45,176.5,176.45,176.5,62,0
2017-03-09,15:35:00,176.5,176.5,176.3,176.3,132,0
2017-03-09,15:40:00,176.2,176.4,176.2,176.4,33,0
2017-03-09,15:45:00,176.4,176.4,176.4,176.4,14,0
2017-03-09,15:50:00,176.4,176.4,176.15,176.15,60,0
2017-03-09,15:55:00,176.2,176.2,176.15,176.15,9,0
2017-03-09,16:00:00,176.2,176.45,176.2,176.45,37,0
2017-03-09,16:05:00,176.5,176.5,176.5,176.5,50,0
2017-03-09,16:10:00,176.45,176.45,176.45,176.45,40,0
2017-03-09,16:15:00,176.45,176.45,176.45,176.45,20,0
2017-03-09,16:20:00,176.45,176.45,176.2,176.2,44,0
2017-03-09,16:25:00,176.45,176.45,176.45,176.45,50,0
2017-03-09,16:30:00,176.45,176.45,176.45,176.45,60,0
2017-03-09,16:35:00,176.4,176.4,176.4,176.4,18,0
2017-03-09,16:40:00,176.2,176.2,175.95,175.95,320,0
2017-03-09,16:45:00,175.55,175.55,175.2,175.35,483,0
2017-03-09,16:50:00,175.35,175.5,175,175,657,0
2017-03-10,09:05:00,174.65,175,174.65,175,413,0
2017-03-10,09:10:00,175,176.45,175,176.45,152,0
2017-03-10,09:15:00,176.45,176.45,176.45,176.45,2,0
2017-03-10,09:20:00,178,180,178,179.9,345,0
2017-03-10,09:25:00,179.85,179.85,179,179,268,0
2017-03-10,09:30:00,178.35,178.75,178.35,178.75,20,0
2017-03-10,09:35:00,178.75,178.75,178,178.75,116,0
2017-03-10,09:40:00,178.8,178.8,178.8,178.8,10,0
2017-03-10,09:45:00,178.8,179,178.8,179,135,0
2017-03-10,10:00:00,178.9,179,178.9,179,98,0
2017-03-10,10:05:00,179,179.1,179,179.1,40,0
2017-03-10,10:10:00,179.1,179.1,179,179,44,0
2017-03-10,10:20:00,178.9,178.9,178.9,178.9,2,0
2017-03-10,10:25:00,178.35,178.35,178.35,178.35,6,0
2017-03-10,10:40:00,178.55,178.55,178.55,178.55,10,0
2017-03-10,11:00:00,178.9,178.9,178.9,178.9,35,0
2017-03-10,11:05:00,179,179,179,179,70,0
2017-03-10,11:10:00,179,179.2,179,179.2,164,0
2017-03-10,11:20:00,179.2,179.2,179.2,179.2,16,0
2017-03-10,11:25:00,179.2,179.2,179.2,179.2,16,0
2017-03-10,11:30:00,179,179,179,179,44,0
2017-03-10,11:45:00,179.2,179.2,179.1,179.1,109,0
2017-03-10,11:55:00,179.1,179.1,179,179,123,0
2017-03-10,12:05:00,179,179.2,179,179.2,135,0
2017-03-10,12:10:00,179.2,179.2,179,179,116,0
2017-03-10,12:15:00,179,179,179,179,28,0
2017-03-10,12:25:00,179,179,179,179,7,0
2017-03-10,12:30:00,179,179,179,179,126,0
2017-03-10,12:35:00,179,179,179,179,25,0
2017-03-10,12:40:00,179,179,179,179,10,0
2017-03-10,12:45:00,179,179,179,179,15,0
2017-03-10,13:10:00,178.7,179,178.65,179,25,0
2017-03-10,13:30:00,179,179.2,179,179.2,30,0
2017-03-10,13:45:00,179.2,179.2,179.2,179.2,23,0
2017-03-10,14:05:00,179.2,179.2,179.2,179.2,80,0
2017-03-10,14:10:00,179,179.2,179,179.2,16,0
2017-03-10,14:20:00,179,179.2,179,179.2,109,0
2017-03-10,14:30:00,179.2,179.2,179.2,179.2,22,0
2017-03-10,14:55:00,179.2,179.2,179.2,179.2,47,0
2017-03-10,15:00:00,179.2,179.2,179.2,179.2,140,0
2017-03-10,15:05:00,179.95,179.95,179.95,179.95,20,0
2017-03-10,15:10:00,179.95,179.95,179.95,179.95,4,0
2017-03-10,15:20:00,179.6,179.6,179.6,179.6,10,0
2017-03-10,15:25:00,179.1,179.65,178.5,179.65,330,0
2017-03-10,15:35:00,179,179,179,179,10,0
2017-03-10,15:40:00,179,179,178.5,178.5,68,0
2017-03-10,16:00:00,179,179,179,179,7,0
2017-03-10,16:10:00,179,179,179,179,1,0
2017-03-10,16:15:00,179,179,179,179,13,0
2017-03-10,16:20:00,178.8,178.8,178.8,178.8,3,0
2017-03-10,16:25:00,179,179.2,179,179.2,34,0
2017-03-10,16:30:00,179.2,179.2,179.2,179.2,57,0
2017-03-10,16:35:00,179.2,179.2,179.2,179.2,49,0
2017-03-10,16:40:00,179.2,179.2,179.2,179.2,25,0
2017-03-10,16:50:00,179.2,179.2,179.2,179.2,98,0
